date,timestamp,latitude,longitude,current(KA),gc,distance_km,address,YEAR
20/03/2017,08:04.6,6.6691,3.167,-20.1,G,1.202825774,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
20/03/2017,14:26.8,6.6553,3.1498,-12.4,G,1.66403481,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
20/03/2017,16:52.1,6.6699,3.1545,-12.3,G,0.210479013,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2017
20/03/2017,19:23.8,6.6628,3.1558,9.1,G,0.677924989,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2017
20/03/2017,35:34.1,6.6731,3.1458,-8.7,G,1.231293226,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
20/03/2017,14:53.6,6.6567,3.163,13.7,G,1.55429262,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
20/03/2017,17:23.6,6.6595,3.1609,20.2,G,1.170327864,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
20/03/2017,38:52.4,6.6703,3.1671,-9.9,G,1.223740551,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
25/03/2017,49:46.4,6.6546,3.1538,22.3,G,1.60922428,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
25/03/2017,53:09.3,6.6561,3.1646,6.4,G,1.703305069,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
3/4/2017,29:57.9,6.6595,3.1666,-6.2,G,1.559452472,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
3/4/2017,55:15.4,6.6613,3.159,-15.7,G,0.902150077,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
4/4/2017,47:45.4,6.6794,3.1664,12.6,G,1.630114403,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2017
4/4/2017,49:59.5,6.6701,3.1545,-23.4,G,0.223151622,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2017
4/4/2017,49:59.6,6.6734,3.1497,-23,G,0.867731926,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
4/4/2017,50:54.8,6.6599,3.1638,13,G,1.311548439,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
4/4/2017,08:11.3,6.6728,3.1419,28.4,G,1.628643821,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
4/4/2017,11:12.7,6.6728,3.1588,-15.9,G,0.526615049,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2017
4/4/2017,21:37.2,6.6703,3.1452,-8.8,G,1.215221746,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
4/4/2017,21:41.4,6.6596,3.1488,15.2,G,1.311043925,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
6/4/2017,16:24.0,6.6706,3.163,30.2,G,0.784255482,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2017
6/4/2017,45:31.6,6.6674,3.1494,11.4,G,0.759458149,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
6/4/2017,48:51.7,6.6677,3.1512,21.4,G,0.558274252,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
6/4/2017,53:22.2,6.6783,3.1487,-23.3,G,1.32854329,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
6/4/2017,55:16.8,6.6832,3.1464,14.2,G,1.919003299,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2017
8/4/2017,11:16.8,6.6649,3.1488,-17.9,G,0.921262661,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
8/4/2017,14:03.3,6.6655,3.1483,23.7,G,0.941392119,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
8/4/2017,21:42.1,6.6623,3.1676,-17.4,G,1.465200104,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
8/4/2017,26:17.7,6.6629,3.1434,-24.8,G,1.553795514,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
8/4/2017,26:17.8,6.6567,3.15,-23.5,G,1.514097501,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
8/4/2017,45:46.4,6.6725,3.1472,29.5,G,1.062923955,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
8/4/2017,00:40.9,6.6775,3.1488,8.9,G,1.252519577,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
8/4/2017,00:41.1,6.6634,3.147,10.4,G,1.17689001,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
8/4/2017,13:16.9,6.6515,3.1553,-13.1,G,1.935630441,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
12/4/2017,43:40.5,6.6722,3.1657,33.1,G,1.121193428,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
12/4/2017,28:57.5,6.6722,3.1615,26.2,G,0.699837063,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2017
12/4/2017,33:21.5,6.6831,3.158,-27.9,G,1.593913754,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
13/04/2017,31:42.9,6.6591,3.1501,14.4,G,1.274961284,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
13/04/2017,32:39.2,6.6661,3.1435,-30.3,G,1.426912984,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
13/04/2017,38:42.4,6.6707,3.1588,-22.6,G,0.358811974,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2017
13/04/2017,40:08.9,6.665,3.1432,-14.1,G,1.490067506,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
13/04/2017,40:49.8,6.6625,3.1481,15.4,G,1.134684641,"Ado Odo/Ota, Ogun, 112104, Nigeria",2017
